,corrupted_files
776,/srv/data/twitter_geography/2018/geography_2018_11_15_23.csv.gz
777,/srv/data/twitter_geography/2018/geography_2018_11_16_00.csv.gz
778,/srv/data/twitter_geography/2018/geography_2018_11_16_01.csv.gz
779,/srv/data/twitter_geography/2018/geography_2018_11_16_02.csv.gz
780,/srv/data/twitter_geography/2018/geography_2018_11_16_03.csv.gz
781,/srv/data/twitter_geography/2018/geography_2018_11_16_06.csv.gz
782,/srv/data/twitter_geography/2018/geography_2018_11_16_07.csv.gz
783,/srv/data/twitter_geography/2018/geography_2018_11_16_08.csv.gz
784,/srv/data/twitter_geography/2018/geography_2018_11_16_09.csv.gz
785,/srv/data/twitter_geography/2018/geography_2018_11_16_10.csv.gz
786,/srv/data/twitter_geography/2018/geography_2018_11_16_11.csv.gz
787,/srv/data/twitter_geography/2018/geography_2018_11_16_13.csv.gz
788,/srv/data/twitter_geography/2018/geography_2018_11_16_16.csv.gz
789,/srv/data/twitter_geography/2018/geography_2018_11_16_18.csv.gz
790,/srv/data/twitter_geography/2018/geography_2018_11_16_20.csv.gz
791,/srv/data/twitter_geography/2018/geography_2018_11_16_23.csv.gz
792,/srv/data/twitter_geography/2018/geography_2018_11_17_00.csv.gz
793,/srv/data/twitter_geography/2018/geography_2018_11_17_02.csv.gz
794,/srv/data/twitter_geography/2018/geography_2018_11_17_04.csv.gz
795,/srv/data/twitter_geography/2018/geography_2018_11_17_08.csv.gz
796,/srv/data/twitter_geography/2018/geography_2018_11_17_09.csv.gz
797,/srv/data/twitter_geography/2018/geography_2018_11_17_10.csv.gz
798,/srv/data/twitter_geography/2018/geography_2018_11_17_16.csv.gz
799,/srv/data/twitter_geography/2018/geography_2018_11_17_17.csv.gz
800,/srv/data/twitter_geography/2018/geography_2018_11_17_19.csv.gz
801,/srv/data/twitter_geography/2018/geography_2018_11_17_20.csv.gz
802,/srv/data/twitter_geography/2018/geography_2018_11_17_22.csv.gz
803,/srv/data/twitter_geography/2018/geography_2018_11_17_23.csv.gz
804,/srv/data/twitter_geography/2018/geography_2018_11_18_03.csv.gz
805,/srv/data/twitter_geography/2018/geography_2018_11_18_05.csv.gz
806,/srv/data/twitter_geography/2018/geography_2018_11_18_06.csv.gz
807,/srv/data/twitter_geography/2018/geography_2018_11_18_07.csv.gz
808,/srv/data/twitter_geography/2018/geography_2018_11_18_08.csv.gz
809,/srv/data/twitter_geography/2018/geography_2018_11_18_09.csv.gz
810,/srv/data/twitter_geography/2018/geography_2018_11_18_10.csv.gz
811,/srv/data/twitter_geography/2018/geography_2018_11_18_11.csv.gz
812,/srv/data/twitter_geography/2018/geography_2018_11_18_12.csv.gz
813,/srv/data/twitter_geography/2018/geography_2018_11_18_13.csv.gz
814,/srv/data/twitter_geography/2018/geography_2018_11_18_14.csv.gz
815,/srv/data/twitter_geography/2018/geography_2018_11_18_15.csv.gz
816,/srv/data/twitter_geography/2018/geography_2018_11_18_16.csv.gz
817,/srv/data/twitter_geography/2018/geography_2018_11_18_17.csv.gz
818,/srv/data/twitter_geography/2018/geography_2018_11_18_18.csv.gz
819,/srv/data/twitter_geography/2018/geography_2018_11_18_19.csv.gz
820,/srv/data/twitter_geography/2018/geography_2018_11_18_20.csv.gz
821,/srv/data/twitter_geography/2018/geography_2018_11_18_21.csv.gz
822,/srv/data/twitter_geography/2018/geography_2018_11_19_00.csv.gz
823,/srv/data/twitter_geography/2018/geography_2018_11_19_02.csv.gz
824,/srv/data/twitter_geography/2018/geography_2018_11_19_03.csv.gz
825,/srv/data/twitter_geography/2018/geography_2018_11_19_05.csv.gz
826,/srv/data/twitter_geography/2018/geography_2018_11_19_08.csv.gz
827,/srv/data/twitter_geography/2018/geography_2018_11_19_10.csv.gz
828,/srv/data/twitter_geography/2018/geography_2018_11_19_13.csv.gz
829,/srv/data/twitter_geography/2018/geography_2018_11_19_15.csv.gz
830,/srv/data/twitter_geography/2018/geography_2018_11_19_17.csv.gz
831,/srv/data/twitter_geography/2018/geography_2018_11_19_18.csv.gz
832,/srv/data/twitter_geography/2018/geography_2018_11_19_21.csv.gz
833,/srv/data/twitter_geography/2018/geography_2018_11_19_23.csv.gz
834,/srv/data/twitter_geography/2018/geography_2018_11_20_00.csv.gz
835,/srv/data/twitter_geography/2018/geography_2018_11_20_02.csv.gz
836,/srv/data/twitter_geography/2018/geography_2018_11_20_07.csv.gz
837,/srv/data/twitter_geography/2018/geography_2018_11_20_08.csv.gz
838,/srv/data/twitter_geography/2018/geography_2018_11_20_10.csv.gz
839,/srv/data/twitter_geography/2018/geography_2018_11_20_23.csv.gz
840,/srv/data/twitter_geography/2018/geography_2018_11_21_00.csv.gz
841,/srv/data/twitter_geography/2018/geography_2018_11_21_02.csv.gz
842,/srv/data/twitter_geography/2018/geography_2018_11_21_04.csv.gz
843,/srv/data/twitter_geography/2018/geography_2018_11_22_23.csv.gz
844,/srv/data/twitter_geography/2018/geography_2018_11_23_00.csv.gz
845,/srv/data/twitter_geography/2018/geography_2018_11_23_01.csv.gz
846,/srv/data/twitter_geography/2018/geography_2018_11_23_05.csv.gz
847,/srv/data/twitter_geography/2018/geography_2018_11_24_00.csv.gz
848,/srv/data/twitter_geography/2018/geography_2018_11_24_01.csv.gz
849,/srv/data/twitter_geography/2018/geography_2018_11_24_02.csv.gz
850,/srv/data/twitter_geography/2018/geography_2018_11_24_04.csv.gz
851,/srv/data/twitter_geography/2018/geography_2018_11_25_00.csv.gz
852,/srv/data/twitter_geography/2018/geography_2018_11_25_01.csv.gz
853,/srv/data/twitter_geography/2018/geography_2018_11_25_02.csv.gz
854,/srv/data/twitter_geography/2018/geography_2018_11_25_03.csv.gz
855,/srv/data/twitter_geography/2018/geography_2018_11_25_05.csv.gz
856,/srv/data/twitter_geography/2018/geography_2018_11_25_06.csv.gz
857,/srv/data/twitter_geography/2018/geography_2018_11_25_23.csv.gz
858,/srv/data/twitter_geography/2018/geography_2018_11_26_01.csv.gz
859,/srv/data/twitter_geography/2018/geography_2018_11_26_04.csv.gz
860,/srv/data/twitter_geography/2018/geography_2018_11_26_05.csv.gz
861,/srv/data/twitter_geography/2018/geography_2018_11_26_23.csv.gz
862,/srv/data/twitter_geography/2018/geography_2018_11_27_00.csv.gz
863,/srv/data/twitter_geography/2018/geography_2018_11_27_01.csv.gz
864,/srv/data/twitter_geography/2018/geography_2018_11_27_02.csv.gz
865,/srv/data/twitter_geography/2018/geography_2018_11_27_03.csv.gz
866,/srv/data/twitter_geography/2018/geography_2018_11_27_04.csv.gz
867,/srv/data/twitter_geography/2018/geography_2018_11_27_05.csv.gz
868,/srv/data/twitter_geography/2018/geography_2018_12_06_04.csv.gz
869,/srv/data/twitter_geography/2018/geography_2018_12_06_05.csv.gz
870,/srv/data/twitter_geography/2018/geography_2018_12_07_02.csv.gz
871,/srv/data/twitter_geography/2018/geography_2018_12_07_03.csv.gz
872,/srv/data/twitter_geography/2018/geography_2018_12_07_04.csv.gz
873,/srv/data/twitter_geography/2018/geography_2018_12_07_05.csv.gz
874,/srv/data/twitter_geography/2018/geography_2018_12_16_04.csv.gz
875,/srv/data/twitter_geography/2018/geography_2018_12_16_05.csv.gz
