,corrupted_files
650,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_15_11.csv.gz
651,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_16_17.csv.gz
652,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_16_18.csv.gz
653,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_16_19.csv.gz
654,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_16_20.csv.gz
655,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_16_21.csv.gz
656,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_16_22.csv.gz
657,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_16_23.csv.gz
658,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_00.csv.gz
659,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_01.csv.gz
660,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_02.csv.gz
661,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_03.csv.gz
662,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_04.csv.gz
663,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_05.csv.gz
664,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_06.csv.gz
665,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_07.csv.gz
666,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_08.csv.gz
667,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_09.csv.gz
668,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_17.csv.gz
669,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_19.csv.gz
670,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_20.csv.gz
671,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_21.csv.gz
672,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_22.csv.gz
673,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_17_23.csv.gz
674,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_00.csv.gz
675,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_01.csv.gz
676,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_02.csv.gz
677,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_03.csv.gz
678,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_04.csv.gz
679,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_05.csv.gz
680,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_06.csv.gz
681,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_07.csv.gz
682,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_08.csv.gz
683,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_09.csv.gz
684,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_10.csv.gz
685,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_17.csv.gz
686,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_18_23.csv.gz
687,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_00.csv.gz
688,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_01.csv.gz
689,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_02.csv.gz
690,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_03.csv.gz
691,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_04.csv.gz
692,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_05.csv.gz
693,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_06.csv.gz
694,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_07.csv.gz
695,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_08.csv.gz
696,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_09.csv.gz
697,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_10.csv.gz
698,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_11.csv.gz
699,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_12.csv.gz
700,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_13.csv.gz
701,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_14.csv.gz
702,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_16.csv.gz
703,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_18.csv.gz
704,/srv/data/twitter_sentiment/2012/bert_sentiment_2012_11_19_19.csv.gz
